GEOID20,count
551010014021008,27
551010014021005,27
551010014021015,27
551010014021017,27
551010014021000,27
551010014021004,27
551010014021006,27
551010014021016,27
551010014021009,27
551010014021007,27
551010014021013,27
551010014021011,27
551010015052001,51
551010014021014,27
551010014021002,27
551010014021003,27
551010014021012,27
551010014021010,27
551010014021001,27
551010014023002,27
551010014023005,27
551010014023007,27
551010014023004,27
551010014014001,27
551010014014003,27
551010014023003,27
551010014023006,27
551010014014002,27
551010014014006,27
551010014014004,27
551010014023001,27
551010014014000,27
551010014023000,27
551010014014005,27
551010002001002,29
551010002001010,29
551010002001003,29
551010002001000,29
551010002001011,29
551010002001007,29
551010002001004,29
551010002001008,29
551010002001012,29
551010002001006,29
551010002001005,29
551010002001001,29
551010002001009,29
551010002002007,33
551010002002004,33
551010002002003,33
551010002002013,33
551010002002014,33
551010002002006,33
551010002002009,33
551010002002008,33
551010002002011,33
551010002002002,33
551010002002001,33
551010002002005,33
551010002002012,33
551010002002010,33
551010002002000,33
551010004003007,31
551010004003004,31
551010004003008,31
551010004003003,31
551010004003005,31
551010004003002,31
551010004003001,31
551010004003006,31
551010004003014,31
551010004003000,31
551010004003011,31
551010004003009,31
551010004003010,31
551010004003012,31
551010004003013,31
551010004003015,31
551010014011007,28
551010014011008,28
551010014011003,28
551010014011001,28
551010014011010,28
551010014011009,28
551010014011002,28
551010014011006,28
551010014011013,28
551010014011012,28
551010014011011,28
551010014011014,28
551010014011017,28
551010014011005,28
551010014011015,28
551010014011004,28
551010014011016,28
551010014011000,28
551010015013002,13
551010015013013,13
551010015013000,13
551010015013005,13
551010015013007,13
551010015013012,13
551010015013001,13
551010015013015,13
551010015013006,13
551010015013004,13
551010015013003,13
551010015013010,13
551010015013008,13
551010015013016,13
551010015013014,13
551010015013011,13
551010015013009,13
551010014023017,25
551010014022012,25
551010014023020,25
551010014022014,25
551010014023019,25
551010014023021,25
551010014023018,25
551010014022002,25
551010014023022,25
551010014023023,25
551010014022013,25
551010014022015,25
551010029005029,33
551010029005012,33
551010029005018,33
551010029005033,33
551010029005015,33
551010029005022,33
551010029005028,33
551010029005011,33
551010029005032,33
551010029005021,33
551010029005006,33
551010029005025,33
551010029005023,33
551010029005005,33
551010029005001,33
551010029005003,33
551010029005010,33
551010029005019,33
551010029005009,33
551010029005014,33
551010029005008,33
551010029005024,33
551010029005002,33
551010029005007,33
551010029005013,33
551010029005026,33
551010029005016,33
551010029005031,33
551010029005030,33
551010029005027,33
551010029005000,33
551010029005020,33
551010029005017,33
551010029005004,33
551010014014011,29
551010014023015,29
551010014023010,29
551010014014010,29
551010014023013,29
551010014014008,29
551010014023008,29
551010014014012,29
551010014023011,29
551010014023012,29
551010014014007,29
551010014023009,29
551010014014009,29
551010014023014,29
551010014023016,29
551010005005003,31
551010005005012,31
551010005005013,31
551010005005008,31
551010005005002,31
551010005005014,31
551010005005015,31
551010005005006,31
551010005005004,31
551010005005019,31
551010005005016,31
551010005005001,31
551010005005010,31
551010005005005,31
551010005005011,31
551010005005017,31
551010005005000,31
551010005005009,31
551010005005018,31
551010005005007,31
551010004001010,31
551010004001013,31
551010004001002,31
551010004001008,31
551010004001019,31
551010004001022,31
551010004001020,31
551010004001004,31
551010004001024,31
551010004001029,31
551010004001018,31
551010004001031,31
551010004001005,31
551010004001030,31
551010004001026,31
551010004001016,31
551010004001012,31
551010004001017,31
551010004001014,31
551010004001011,31
551010004001015,31
551010004001021,31
551010004001009,31
551010004001023,31
551010004001006,31
551010004001007,31
551010004001027,31
551010004001000,31
551010004001025,31
551010004001003,31
551010004001028,31
551010004001001,31
551010015053000,25
551010015053002,25
551010015053001,25
551010015061002,21
551010015061016,21
551010015061003,21
551010015061001,21
551010015061013,21
551010015061011,21
551010015061005,21
551010015061000,21
551010015061006,21
551010015061007,21
551010015061008,21
551010015061004,21
551010015061014,21
551010015061009,21
551010015061015,21
551010015061010,21
551010015061012,21
551010015061017,21
551010013021003,31
551010013021015,31
551010013021002,31
551010013021001,31
551010013021007,31
551010013021010,31
551010013021004,31
551010013021005,31
551010013021016,31
551010013021008,31
551010013021013,31
551010013021006,31
551010013021011,31
551010013021014,31
551010013021009,31
551010013021012,31
551010013021017,31
551010014022006,26
551010014022005,26
551010014022011,26
551010014022004,26
551010014022008,26
551010014022009,26
551010014022010,26
551010014022003,26
551010014022001,26
551010014022007,26
551010013012010,30
551010013012001,30
551010013012006,30
551010013012003,30
551010013012011,30
551010013012004,30
551010013012008,30
551010013012007,30
551010013012000,30
551010013012002,30
551010013012005,30
551010013012009,30
551010014012000,28
551010014012004,28
551010014012011,28
551010014012013,28
551010014012016,28
551010014012018,28
551010014012014,28
551010014012006,28
551010014012007,28
551010014012005,28
551010014012002,28
551010014012008,28
551010014012009,28
551010014012003,28
551010014012017,28
551010014012012,28
551010014012015,28
551010014012010,28
551010014012001,28
551010014013007,28
551010014013005,28
551010014013001,28
551010014013004,28
551010014013006,28
551010014013003,28
551010014013002,28
551010014013000,28
551010015063005,20
551010015063000,20
551010015063003,20
551010015063009,20
551010015063006,20
551010015063004,20
551010015063008,20
551010015063001,20
551010015063002,20
551010015063010,20
551010015063007,20
551010015073003,20
551010015073001,20
551010015073008,20
551010015073002,20
551010015073000,20
551010015073006,20
551010015073005,20
551010015073009,20
551010015073007,20
551010015073010,20
551010015073004,20
551010002005001,32
551010002005005,32
551010002007010,32
551010002005007,32
551010002005004,32
551010002005000,32
551010002005006,32
551010002007009,32
551010002007011,32
551010002005008,32
551010002005003,32
