GEOID20,count
550790047003010,28
550790047003007,28
550790047003009,28
550790047003006,28
550790047003000,28
550790047003002,28
550790047003008,28
550790047003003,28
550790047003004,28
550790047003005,28
550790047003001,28
550790043005002,21
550790043005003,21
550790043005009,21
550790043005007,21
550790043005001,21
550790043005005,21
550790043005008,21
550790043005000,21
550790043005006,21
550790043005004,21
550790046002001,10
550790046002004,10
550790046002002,10
550790046002003,10
550790046002000,10
550790046002007,10
550790046002005,10
550790046002006,10
550790046003005,10
550790046003007,10
550790046003000,10
550790046003001,10
550790046003004,10
550790046003006,10
550790046003003,10
550790046003002,10
550790042002002,23
550790042002005,23
550790042002004,23
550790042002003,23
550790042002007,23
550790042002008,23
550790042002000,23
550790042002001,23
550790042002006,23
550790043001016,21
550790043006006,21
550790043006004,21
550790043006005,21
550790043006007,21
550790047001000,24
550790047001001,24
550790047001003,24
550790047001009,24
550790047001008,24
550790047001007,24
550790047001006,24
550790047001005,24
550790047001004,24
550790047001002,24
550790046004007,10
550790046004004,10
550790046004002,10
550790046004001,10
550790046004000,10
550790046004008,10
550790046004006,10
550790046004009,10
550790046004010,10
550790046004011,10
550790046004003,10
550790046004005,10
550790043004001,23
550790043004000,23
550790043004005,23
550790043004002,23
550790043004004,23
550790043004003,23
550790043004009,23
550790043004007,23
550790043004006,23
550790043004008,23
550790047002003,24
550790047002000,24
550790047002007,24
550790047002001,24
550790047002005,24
550790047002006,24
550790047002002,24
550790047002004,24
550790042003002,23
550790042003001,23
550790042003003,23
550790042003000,23
550790042003009,23
550790042003006,23
550790042003005,23
550790042003007,23
550790042003004,23
550790042003008,23
550790045003006,1
550790045003005,1
550790045003004,1
550790045003002,1
550790045003003,1
550790045003007,1
550790045003001,1
550790045003000,1
550790041001006,6
550790041001009,6
550790041001010,6
550790041001005,6
550790041001011,6
550790041001007,6
550790041001000,6
550790041001012,6
550790041001001,6
550790041001004,6
550790041001003,6
550790041001008,6
550790047004008,28
550790047004006,28
550790041001002,6
550790045002003,1
550790045002007,1
550790045002011,1
550790045002006,1
550790045002010,1
550790045002004,1
550790045002009,1
550790045002000,1
550790045002005,1
550790045002008,1
550790045002012,1
550790045002001,1
550790045002002,1
550790046001005,1
550790046001008,1
550790046001006,1
550790046001004,1
550790046001001,1
550790046001000,1
550790046001002,1
550790046001009,1
550790046001003,1
550790046001007,1
550790602001030,1
550790602001000,1
550790602001002,1
550790602001001,1
550790602001037,5
550790602001040,1
550790602001024,1
550790602001033,1
550790602001008,1
550790602001044,1
550790602001012,1
550790602001026,1
550790602001027,1
550790602001031,1
550790602001016,1
550790602001009,1
550790701001000,1
550790602001018,1
550790602001035,1
550790602001015,1
550790602001023,1
550790602001032,1
550790602001022,1
550790602001017,1
550790602001007,1
550790602001020,1
550790602001039,1
550790602001043,2
550790602001036,5
550790602001029,1
550790602001038,1
550790602001004,1
550790602001034,1
550790043002000,5
550790602001021,1
550790602001014,1
550790701004008,1
550790602001005,1
550790602001003,1
550790602001028,1
550790602001011,1
550790602001010,1
550790602001019,1
550790602001006,1
550790602001013,1
550790602001025,1
550790602001042,2
550790602001041,2
550790042004010,11
550790042004009,11
550790042004012,11
550790042004007,11
550790042004004,11
550790042004005,11
550790042004008,11
550790042004013,11
550790042004001,11
550790042004000,11
550790042004011,11
550790042004006,11
550790042004002,11
550790042004003,11
550790044003018,1
550790044003004,1
550790044003008,1
550790044003002,1
550790044003014,1
550790044003016,1
550790044003009,1
550790044003006,1
550790044003005,1
550790044003000,1
550790044003015,1
550790044003007,1
550790044003012,1
550790044003003,1
550790044003017,1
550790044003001,1
550790044003011,1
550790044003010,1
550790044003013,1
550790044001001,1
550790044001014,1
550790044001022,1
550790044001010,1
550790044001018,1
550790044001008,1
550790044001013,1
550790044001006,1
550790044001019,1
550790044001003,1
550790044001015,1
550790044001007,1
550790044001020,1
550790044001011,1
550790044001021,1
550790044001012,1
550790044001004,1
550790044001016,1
550790703003015,1
550790044001000,1
550790044001017,1
550790044001005,1
550790044001002,1
550790024001010,6
550790024001002,6
550790024001007,6
550790024001008,6
550790024001004,6
550790024001000,6
550790024001012,6
550790024001006,6
550790024001005,6
550790024001013,6
550790024001011,6
550790024001001,6
550790024001003,6
550790024001009,6
550790043006003,4
550790043006002,4
550790043006001,4
550790043006000,4
550790043006008,4
550790043006009,4
550790043006010,4
550790024002002,6
550790024002003,6
550790024002005,6
550790024002006,6
550790024002000,6
550790024002007,6
550790024002001,6
550790024002008,6
550790024002004,6
550790024002009,6
550790045001013,1
550790045001001,1
550790045001015,1
550790045001014,1
550790045001016,1
550790045001004,1
550790045001003,1
550790045001012,1
550790045001000,1
550790045001002,1
550790045001005,1
550790045001006,1
550790045001008,1
550790045001010,1
550790045001007,1
550790045001017,1
550790045001011,1
