GEOID20,count
551332044002022,5
551332044002023,5
551332044002019,5
551332044002010,5
551332044002008,5
551332044002028,5
551332044002009,5
551332044002014,5
551332044002025,5
551332044002004,5
551332044002007,5
551332044002026,5
551332044002011,5
551332044001011,12
551332044002021,5
551332044002016,5
551332044002018,5
551332044002012,5
551332044002027,12
551332044002005,5
551332044002000,5
551332044002002,5
551332044002017,5
551332044002031,5
551332044002013,5
551332044002001,5
551332044002015,5
551332044002029,5
551332044002003,5
551332044002030,5
551332044002020,5
551332044002006,5
551332044002024,5
551332044001002,7
551332044001006,7
551332044001004,7
551332044001014,7
551332044001009,7
551332044001000,7
551332044001020,7
551332044001005,7
551332044001001,7
551332044001003,7
551332044001012,7
551332044001007,7
551332044001010,7
551332044001017,7
551332044001013,7
551332044001016,7
551332044001008,7
551332044001019,7
551332044001018,7
551332044001015,7
551332043012014,6
551332043012025,6
551332043012031,6
551332043012009,6
551332043012015,6
551332043012023,6
551332043012000,6
551332043012029,6
551332043012013,6
551332043012019,6
551332043012001,6
551332043012026,6
551332043012007,6
551332043012022,6
551332043012003,6
551332043012010,6
551332043012027,6
551332043012021,6
551332043012032,6
551332043012018,6
551332043012020,6
551332043012030,6
551332043012002,6
551332043012012,6
551332043012004,6
551332043012005,6
551332043012008,6
551332043012011,6
551332043012016,6
551332043012028,6
551332043012017,6
551332043012024,6
551332043012006,6
551332043011053,6
551332043011011,6
551332043011048,6
551332043011057,6
551332043011042,6
551332043011004,6
551332043011046,6
551332043011059,6
551332043011005,6
551332043011028,6
551332043011045,6
551332043011052,6
551332043011044,6
551332043011039,6
551332043011027,6
551332043011009,6
551332043011055,6
551332043011023,6
551332043011043,6
551332043011003,6
551332043011014,6
551332043011000,6
551332043011061,6
551332043011013,6
551332043011015,6
551332043011049,6
551332043011017,6
551332043011012,6
551332043011002,6
551332043011007,6
551332043011056,6
551332043011031,6
551332043011029,6
551332043011020,6
551332043011037,6
551332043011058,6
551332043011016,6
551332043011025,6
551332043011021,6
551332043011050,6
551332043011051,6
551332043011040,6
551332043011035,6
551332043011030,6
551332043011026,6
551332043011001,6
551332043011038,6
551332043011006,6
551332043011033,6
551332043011032,6
551332043011054,6
551332043011036,6
551332043011018,6
551332043011047,6
551332043011019,6
551332043011010,6
551332043011024,6
551332043011022,6
551332043011041,6
551332043011062,6
551332043011060,6
551332043011034,6
551332043011008,6
551332045042007,6
551332045042006,6
551332045042021,6
551332045042015,6
551332045042022,6
551332045042003,6
551332045042005,6
551332045042011,6
551332045042001,6
551332045042019,6
551332045042004,6
551332045042008,6
551332045042009,6
551332045042014,6
551332045042013,6
551332045042012,6
551332045042018,6
551332045042002,11
551332045042000,6
551332045042017,6
551332045042020,6
551332045042016,6
551332045042010,6
551332045041005,7
551332045033006,7
551332045041021,7
551332045041008,7
551332045041017,7
551332045041006,7
551332045041003,7
551332045041000,7
551332045041019,7
551332045033005,13
551332045033022,13
551332045041009,7
551332045041012,7
551332045031001,12
551332045041011,7
551332045041002,7
551332045041007,7
551332045041004,7
551332045033001,7
551332045041023,13
551332045041020,7
551332045041001,7
551332045041013,7
551332045041024,7
551332045041022,7
551332045041015,7
551332045041025,7
551332045041010,7
551332045041016,7
551332045041014,7
551332045033000,13
551332045041018,7
551332045033023,13
551332045033012,13
551332045031005,5
551332045031015,5
551332045031002,5
551332045031010,5
551332045031014,5
551332045031013,5
551332045031003,5
551332045031000,5
551332045031016,5
551332045031004,5
551332045031009,5
551332045031008,5
551332045031007,5
551332045031011,5
551332045031012,5
551332045031006,5
551332045031017,5
551332045033020,6
551332045033024,6
551332045033017,6
551332045033011,6
551332045033021,6
551332045033009,6
551332045033007,6
551332045033002,6
551332045033014,6
551332045033003,6
551332045033015,6
551332045033016,6
551332045033019,6
551332045033018,6
551332045033025,6
551332045033010,6
551332045033004,6
551332045033008,6
551332045033013,6
551332045032012,6
551332045032001,6
551332045032009,6
551332045032016,6
551332045032006,6
551332045032010,6
551332045032002,6
551332045032008,6
551332045032013,6
551332045032011,6
551332045032014,6
551332045032007,6
551332045032015,6
551332045032004,6
551332045032000,6
551332045032003,6
551332045032005,6
551332043014024,7
551332043014034,7
551332043014043,7
551332043014020,7
551332043014039,7
551332043014045,7
551332043014016,7
551332043014013,7
551332043014041,7
551332043014040,7
551332043014025,7
551332043014033,7
551332043014019,7
551332043023001,13
551332043014021,7
551332043014015,7
551332043014029,7
551332043014044,7
551332043014036,7
551332043014026,7
551332043014031,7
551332043014005,7
551332043014035,7
551332043014006,7
551332043014030,7
551332043014027,7
551332043014009,7
551332043014007,7
551332043014018,7
551332043014037,7
551332043014028,7
551332043014042,7
551332043014011,7
551332043014038,7
551332043014014,7
551332043014008,7
551332043014012,7
551332043014017,7
551332043014023,7
551332043014032,7
551332043014003,7
551332043014001,7
551332043014002,7
551332043014010,7
551332043014022,7
551332043014004,7
551332043014000,7
551332043013029,7
551332043013034,7
551332043013021,7
551332043013020,7
551332043013022,7
551332043013032,7
551332043013031,7
551332043013008,7
551332043013013,7
551332043013026,7
551332043013017,7
551332043013011,7
551332043013030,7
551332043013015,7
551332043013004,7
551332043013019,7
551332043013007,7
551332043013033,7
551332043013000,7
551332043013023,7
551332043013024,7
551332043013009,7
551332043013028,7
551332043013018,7
551332043013035,7
551332043013014,7
551332043013025,7
551332043013002,7
551332043013012,7
551332043013001,7
551332043013027,7
551332043013005,7
551332043013003,7
551332043013016,7
551332043013006,7
551332043013010,7
551332043021023,7
551332043021010,7
551332043022014,7
551332041003020,7
551332043022012,7
551332043021002,7
551332043021017,7
551332043021019,7
551332043022013,7
551332043021018,7
551332041003021,7
551332043021000,7
551332043021005,7
551332043021004,7
551332043021007,7
551332043021013,7
551332043021016,7
551332043021015,7
551332043021020,7
551332043021001,7
551332043021006,7
551332043021008,7
551332043021012,7
551332043021024,7
551332043021011,7
551332043021009,7
551332043021003,7
551332043021022,7
551332043021014,7
551332043021021,7
551332043023006,6
551332043023003,6
551332043023005,6
551332043023012,6
551332043023019,6
551332043023014,6
551332043023009,6
551332043023011,6
551332043023017,6
551332043023018,6
551332043022011,6
551332043023004,6
551332043023020,6
551332043023015,6
551332043023010,6
551332043023013,6
551332043023016,6
551332043023000,12
551332043023002,6
551332042013000,7
551332042013012,7
551332042013008,7
551332042021028,12
551332042013007,7
551332042013002,7
551332042013006,7
551332042022020,12
551332042013005,7
551332042013010,7
551332042013003,7
551332042013013,7
551332042013001,7
551332042013009,7
551332042013011,7
551332042013004,7
551332042022007,5
551332042022030,5
551332042022027,5
551332042022006,5
551332042022031,5
