GEOID20,count
550791018001007,11
550791018001015,11
550791018001011,11
550791018001005,11
550791018001003,11
550791018001014,11
550791018001016,11
550791018001021,11
550791018001024,11
550791018001000,11
550791018001004,11
550791018001001,11
550791018001017,11
550791018001002,11
550791018001013,11
550791018001022,11
550791018001008,11
550791018001018,11
550791018001010,11
550791018001020,11
550791018001019,11
550791018001006,11
550791018001023,11
550791018001012,11
550791018001009,11
550791018003003,12
550791018003000,12
550791018003001,12
550791018003005,12
550791018003002,12
550791018003004,12
550791018003007,12
550791018003008,12
550791018003006,12
550791017003012,12
550791017003005,12
550791017003010,12
550791017003011,12
550791017003007,12
550791017003004,12
550791017003008,12
550791017003002,12
550791017003003,12
550791017003000,12
550791017003009,12
550791017003006,12
550791017003001,12
550791017003013,12
550791017002007,13
550791017002003,13
550791017002005,13
550791017002000,13
550791017002001,13
550791017002002,13
550791017002004,13
550791017002006,13
550791018002008,11
550791018002011,11
550791018002005,11
550791018002004,11
550791018002013,11
550791018002014,11
550791018002010,11
550791018002009,11
550791018002002,11
550791018002007,11
550791018002012,11
550791018002015,11
550791018002000,11
550791018002006,11
550791018002001,11
550791018002003,11
550791017004015,11
550791017004010,11
550791017004005,11
550791017004002,11
550791017004007,11
550791017004008,11
550791017004013,11
550791017004012,11
550791017004009,11
550791017004011,11
550791017004003,11
550791017004001,11
550791017004018,11
550791017004006,11
550791017004014,11
550791017004004,11
550791017004017,11
550791017004000,11
550791017004016,11
550791013004004,11
550791013004002,11
550791013004005,11
550791013004010,11
550791013004006,11
550791013004008,11
550791013004009,11
550791013004007,11
550791013004000,11
550791013004003,11
550791013004001,11
550791013003007,11
550791013003003,11
550791013003004,11
550791013003001,11
550791013003002,11
550791013003006,11
550791013003008,11
550791013003005,11
550791013003000,11
550791013002007,10
550791013002004,10
550791013002003,10
550791013002005,10
550791013002006,10
550791013002002,10
550791013002001,10
550791013002000,10
550791013001005,10
550791013001009,10
550791013001010,10
550791013001004,10
550791013001001,10
550791013001006,10
550791013001012,10
550791013001011,10
550791013001002,10
550791013001008,10
550791013001003,10
550791013001000,10
550791013001007,10
550791015003003,13
550791015003009,13
550791015003017,13
550791015003001,13
550791015003007,13
550791015003011,13
550791015003005,13
550791015003015,13
550791015003010,13
550791015003006,13
550791015003016,13
550791015003004,13
550791015003008,13
550791015003013,13
550791015003002,13
550791015003000,13
550791015003014,13
550791015003012,13
550791015002006,12
550791015002000,12
550791015002014,12
550791015002001,12
550791015002008,12
550791015002012,12
550791015002003,12
550791015002009,12
550791015002007,12
550791015002005,12
550791015002002,12
550791015002013,12
550791015002011,12
550791015002010,12
550791015002004,12
550791003002010,11
550791003002002,11
550791003002017,11
550791003002014,11
550791003002000,11
550791003002003,11
550791003002007,11
550791003002016,11
550791003002008,11
550791003002005,11
550791003002004,11
550791003002001,11
550791003002013,11
550791003002009,11
550791003002006,11
550791003002012,11
550791003002011,11
550791003002015,11
550791003001014,11
550791003001005,11
550791003001002,11
550791003001004,11
550791003001003,11
550791003001007,11
550791003001010,11
550791003001012,11
550791003001000,11
550791003001006,11
550791003001015,11
550791003001001,11
550791003001013,11
550791003001011,11
550791003001009,11
550791003001008,11
550791015001006,11
550791015001009,11
550791015001018,11
550791015001013,11
550791015001016,11
550791015001005,11
550791015001012,11
550791015001017,11
550791015001011,11
550791015001001,11
550791015001010,11
550791015001007,11
550791015001015,11
550791015001002,11
550791015001004,11
550791015001003,11
550791015001000,11
550791015001008,11
550791015001014,11
550791004003001,11
550791004003000,11
550791004003004,11
550791004003005,11
550791004003009,11
550791004003013,11
550791004003003,11
550791004003002,11
550791004003011,11
550791004003007,11
550791004003012,11
550791004003010,11
550791004003006,11
550791004003008,11
550791014001001,11
550791014001006,11
550791014001009,11
550791014001010,11
550791014001004,11
550791014001002,11
550791014001008,11
550791014001007,11
550791014001003,11
550791014001000,11
550791014001005,11
550791004002000,11
550791004002007,11
550791004002001,11
550791004002015,11
550791004002010,11
550791004002013,11
550791004002012,11
550791004002014,11
550791004002006,11
550791004002008,11
550791004002005,11
550791004002011,11
550791004002003,11
550791004002004,11
550791004002009,11
550791004002002,11
550790127001024,15
550791004001000,11
550791004001003,11
550791004001001,11
550791004001005,11
550791004001006,15
550791004001004,11
550791004001002,11
550791005002007,10
550791005002004,10
550791005002002,10
550791005002005,10
550791005002008,10
550791005002001,10
550791005002003,10
550791005002009,10
550791005002000,10
550791005002006,10
550791005001001,10
550791005001007,10
550791005001004,10
550791005001002,10
550791005001005,10
550791005001003,10
550791005001000,10
550791005001006,10
550791006001007,10
550791006001006,10
550791006001000,10
550791006001009,10
550791006001004,10
550791006001008,10
550791006001001,10
550791006001003,10
550791006001010,10
550791006001002,10
550791006001011,10
550791006001005,10
550791014002000,11
550791014002004,11
550791014002003,11
550791014002007,11
550791014002001,11
550791014002002,11
550791014002005,11
550791014002008,11
550791014002009,11
550791014002010,11
550791014002006,11
550791014003004,10
550791014003006,10
550791014003001,10
550791014003000,10
550791014003007,10
550791014003008,10
550791014003003,10
550791014003002,10
550791014003009,10
550791014003010,10
550791014003005,10
550791005003006,10
550791005003000,10
550791005003002,10
550791005003007,10
550791005003004,10
550791005003001,10
550791005003005,10
550791005003003,10
550791005004008,10
550791005004003,10
550791005004006,10
550791005004002,10
550791005004000,10
550791005004001,10
550791005004005,10
550791005004009,10
550791005004007,10
550791005004004,10
550791014004008,10
550791014004010,10
550791014004011,10
550791014004005,10
550791014004000,10
550791014004009,10
550791014004007,10
550791014004003,10
550791014004004,10
550791014004001,10
550791014004006,10
550791014004002,10
550791006002009,10
550791006002005,10
550791006002002,10
550791006002001,10
550791006002000,10
550790128002016,14
550791006002003,10
550791006002004,10
550791006002007,10
550791006002008,10
550791006002006,10
550791007001003,10
550791007001009,10
550791007001000,10
550791007001002,10
550791007001001,10
550791007001008,10
550791007001005,10
550790128002018,14
550790128002010,14
550790128002014,14
550790128002017,14
550791007001006,10
550791007001007,10
550790128002012,24
550791007004014,10
550791007002009,10
550791007002003,10
550790128002011,14
550791007002008,10
550791007002001,10
550791007002007,10
550791007001004,10
550791007002006,10
550791007002002,10
550791007002005,10
550791007002000,10
550791007002004,10
550791011001000,10
550791011001008,10
550791011001012,10
550791011001003,10
550791011001006,10
550791011001009,10
550791011001005,10
550791011001002,10
550791011001007,10
550791011001004,10
550791011001016,10
550791011001015,10
550791011001014,10
550791011001017,10
550791011001018,10
550791011001013,10
550791011001010,10
550791011001001,10
550791011001011,10
550791010001005,7
550791010001011,7
550791010001020,7
550791010001013,7
550791010001010,7
550791010001007,7
550791010001003,7
550791010001000,7
550791010001021,7
550791010001015,7
550791010001001,7
550791010001004,7
550791010001008,7
550791010001016,7
550791010001014,7
550791010001019,7
550791010001012,7
550791010001017,7
550791010001002,7
550791010001006,7
550791010001009,7
550791010001018,7
550791009003009,8
550791009003001,8
550791009003004,8
550791009003010,8
550791009003003,8
550791009003005,8
550791009003011,8
550791009003007,8
550791009003006,8
550791009003000,8
550791009003002,8
550791009003008,8
550791009001004,9
550791009001003,9
550791009001001,9
550791009001000,9
550791009001006,9
550791009001002,9
550791009001005,9
550791007003011,10
550791007003000,10
550791007003005,10
550791007003010,10
550791007003002,10
550791007003006,10
550791007003008,10
550791007003013,10
550791007003009,10
550791007003004,10
550791007003007,10
550791007003003,10
550791007003012,10
550791007003001,10
550791007004002,14
550791007004004,10
550791007004013,10
550791007004007,10
550791007004012,10
550791007004009,10
550791007004015,10
550791007004010,10
550791007004003,14
550791007004001,10
550791007004008,10
550791007004006,10
550791007004005,10
550791007004016,10
550791007004017,10
550791007004011,10
550791009002011,7
550791009002007,7
550791009002004,7
550791009002013,7
550791009002008,7
550791009002014,7
550791009002009,7
550791009002016,7
550791009002003,7
550791009002006,7
550791009002005,7
550791009002018,7
550791009002019,7
550791009002000,7
550791009002020,7
550791009002002,7
550791009002017,7
550791009002012,7
550791009002010,7
550791009002001,7
550791009002015,7
550791008002009,10
550791008002021,10
550791008002000,12
550791008002012,10
550791008002023,10
550791008002004,10
550791008002015,10
550791008002008,10
550791008002024,10
550791008002026,10
550791008002028,10
550791008002007,10
550791008002005,10
550791008002013,10
550791008002010,10
550791008002025,10
550791008002016,10
550791008002022,10
550791008002002,12
550791008002018,10
550791008002020,10
550791008002014,10
550791008002001,12
550791008002006,10
550791008002017,10
550791008002031,10
550791008002003,12
550791008002030,10
550791008002027,10
550791008002033,10
550791008002029,10
550791008002032,10
550791008002011,10
550791008002019,10
550791012002006,11
550791012002002,11
550791012002004,11
550791012002000,11
550791012002001,11
550791012002005,11
550791012002007,11
550791012002003,11
550791012002008,11
550791012001009,11
550791012001004,11
550791012001001,11
550791012001012,11
550791012001007,11
550791012001003,11
550791012001008,11
550791012001000,11
550791012001011,11
550791012001005,11
550791012001006,11
550791012001010,11
550791012001002,11
550791012003000,10
550791012003010,10
550791012003019,10
550791012003009,10
550791012003018,10
550791012003006,10
550791012003013,10
550791012003001,10
550791012003011,10
550791012003008,10
550791012003017,10
550791012003012,10
550791012003007,10
550791012003015,10
550791012003004,10
550791012003005,10
550791012003014,10
550791012003003,10
550791012003016,10
550791012003002,10
550791011002002,10
550791011002004,10
550791011002001,10
550791011002008,10
550791011002013,10
550791011002000,10
550791011002006,10
550791011002003,10
550791011002007,10
550791011002011,10
550791011002012,10
550791011002010,10
550791011002005,10
550791011002014,10
550791011002009,10
550791010003001,4
550791010003003,4
550791010003000,4
550791010003002,4
550791002001012,10
550791002001010,10
550791002001007,10
550791002001014,10
550791002001011,10
550790130002003,16
550791002001005,10
550791002001002,10
550791002001003,10
550791002001000,10
550791002001001,10
550790129002027,16
550791002001008,10
550790129001018,16
550791002001013,10
550791002001009,10
550791002001006,10
550791002001004,10
550791001001003,10
550791001001007,10
550791001001009,10
550791001001001,10
550791001001004,10
550791001001011,10
550791001001005,10
550790130001004,16
550791001001010,10
550791001001006,10
550791001001008,10
550791001001002,10
550791001001000,10
550791001001012,10
550791001002010,10
550791001002011,10
550791001002008,10
550791001002004,10
550791001002001,10
550791001002006,10
550791001002009,10
550791001002012,10
550791001002000,10
550791001002005,10
550791001002003,10
550791001002007,10
550791001002002,10
550791001003010,10
550791001003000,10
550791001003009,10
550791001003003,10
550791001003015,10
550791001003001,10
550791001003014,10
550791001003011,10
550791001003007,10
550791001003006,10
550791001003012,10
550791001003013,10
550791001003005,10
550791001003008,10
550791001003004,10
550791001003002,10
550791002002002,10
550791002002006,10
550791002002003,10
550791002002007,10
550791002002004,10
550791002002000,10
550791002002011,10
550791002002010,10
550791002002005,10
550791002002012,10
550791002002008,10
550791002002001,10
550791002002009,10
550791002003004,11
550791002003003,11
550791002003012,11
550791002003010,11
550791002003001,11
550791002003008,11
550791002003011,11
550791002003002,11
550791002003009,11
550791002003005,11
550791002003000,11
550791002003006,11
550791002003007,11
550791002003013,11
550791001004011,10
550791001004004,10
550791001004009,10
550791001004002,10
550791001004014,10
550791001004005,10
550791001004006,10
550791001004007,10
550791001004000,10
550791001004013,10
550791001004010,10
550791001004003,10
550791001004008,10
550791001004015,10
550791001004012,10
550791001004001,10
550791016005011,11
550791016005017,11
550791016005018,11
550791016005002,11
550791016005008,11
550791016005005,11
550791016005014,11
550791016005016,11
550791016005006,11
550791016005007,11
550791016005003,11
550791016005001,11
550791016005009,11
550791016005004,11
550791016005010,11
550791016005013,11
550791016005019,11
550791016005012,11
550791016005000,11
550791016005015,11
550791016004004,11
550791015004000,11
550791016004022,11
550791016004009,11
550791016004013,11
550791015004001,11
550791016004010,11
550791016004005,11
550791016004016,11
550791016004012,11
550791016004014,11
550791016004000,11
550791016004002,11
550791016004018,11
550791016004011,11
550791016004001,11
550791016004006,11
550791016004008,11
550791016004015,11
550791016004020,11
550791016004007,11
550791016004017,11
550790193003000,20
550791016004003,11
550791016004021,11
550791016004019,11
550791015004009,11
550791015004005,11
550791015004006,11
550791015004003,11
550791015004004,11
550791015004008,11
550791015004002,11
550791015004007,11
550791017001004,12
550791017001012,12
550791017001009,12
550791017001003,12
550791017001001,12
550791017001000,12
550791017001010,12
550791017001008,12
550791017001005,12
550791017001007,12
550791017001011,12
550791017001006,12
550791017001002,12
550791017001013,12
550791016003010,10
550791016003006,10
550791016003000,10
550791016003008,10
550791016003001,10
550791016003011,10
550791016003005,10
550791016003003,10
550791016003007,10
550791016003009,10
550791016003004,10
550791016003002,10
550791016002000,10
550791016002004,10
550791016002003,10
550791016002001,10
550791016002008,10
550791016002009,10
550791016002005,10
550791016002006,10
550791016002002,10
550791016002007,10
550790159001002,6
550790159001001,6
550790159001005,6
550790159001003,6
550790159001006,6
550790159001004,6
550790159001000,6
550790159001007,6
550790158001007,6
550790158001002,6
550790158001003,6
550790158001001,6
550790158001000,6
550790158001006,6
550790158001004,6
550790158001005,6
550790159003004,6
550790159003002,6
550790159003005,6
550790159003001,6
550790159003000,6
550790159003006,6
550790159003003,6
550790158003003,6
550790158003004,6
550790158003000,6
550790158003005,6
550790158003006,6
550790158003002,6
550790158003001,6
550790158002001,5
550790158002004,5
550790158002000,5
550790158002005,5
550790158002002,5
550790158002003,5
550790158002006,5
550790164004001,6
550790164004005,6
550790164004004,6
550790164004000,6
550790164004003,6
550790164004002,6
550790163001001,6
550790163001010,6
550790163001009,6
550790163001007,6
550790163001011,6
550790163001003,6
550790163001005,12
550790163001008,6
550790163001004,6
550790163001002,6
550790163001000,6
550790163001006,6
550790163004003,7
550790163004005,7
550790163004002,7
