GEOID20,count
550896302014003,3
550896302014017,3
550896302014011,3
550896302014000,3
550896302014012,3
550896302014009,3
550896302014008,3
550896302014006,3
550896302014002,3
550896302014014,5
550896302014016,3
550896302014007,3
550896302014013,6
550896302014010,3
550896302014018,3
550896302014005,3
550896302014004,3
550896302014001,3
550896302013051,2
550896302013002,2
550896302013015,2
550896302013036,2
550896302013033,2
550896302013041,2
550896302013008,2
550896302013028,2
550896302013046,2
550896302013049,2
550896302013030,2
550896302013006,2
550896302013023,2
550896302013039,2
550896302013024,2
550896302013040,2
550896302013021,2
550896302013035,2
550896302013011,2
550896302013020,2
550896302013053,2
550896302013005,2
550896302013037,2
550896302013055,2
550896302013043,2
550896302013019,2
550896302013045,2
550896302013000,2
550896302013016,2
550896302013013,2
550896302013057,2
550896302013001,2
550896302013003,2
550896302013054,2
550896302013042,2
550896302013058,2
550896302013007,2
550896302013034,2
550896302013052,2
550896302013056,2
550896302013018,2
550896302013032,2
550896302013044,2
550896302013026,2
550896302013038,2
550896302013027,2
550896302013017,2
550896302013047,2
550896302013012,2
550896302013022,2
550896302013050,2
550896302013048,2
550896302013031,2
550896302013029,2
550896302013025,2
550896302013004,2
550896302013010,7
550896302013014,2
550896302013009,2
550896302012008,5
550896302012010,5
550896302012005,5
550896302012002,5
550896302012001,5
550896302012011,5
550896302012012,5
550896301001020,11
550896302012000,5
550896302012013,5
550896302012006,5
550896301001000,11
550899900000004,11
550896302012007,5
550896302012017,5
550896302012014,5
550896302012016,5
550896302012018,5
550896302012004,5
550896302012009,5
550896302012003,5
550896302012015,5
550896302012019,5
550896302011023,3
550896302011003,3
550896302011017,3
550896302011016,3
550896302011001,3
550896302011006,3
550896302011000,3
550896302011004,3
550896302011022,3
550896302011010,3
550896302011014,3
550896302011020,3
550896302011002,3
550896302011011,3
550896302011013,3
550896302011012,3
550896302011015,3
550896302011008,3
550896302011005,3
550896302011021,3
550896302011018,3
550896302011019,3
550896302011007,3
550896302011009,3
550896301001009,6
550899900000003,15
550896301001028,6
550896301001002,6
550896301001031,6
550896301001014,6
550896301001041,6
550896301001035,6
550896301001024,6
550896301001016,6
550896301001012,6
550896301001019,6
550896301001032,6
550896301001011,6
550896301001013,6
550896301001026,6
550896301001037,6
550896301001029,6
550896301001042,6
550896301001015,6
550896301001023,6
550896301001036,6
550896301001017,6
550896301001006,6
550896301001022,6
550896301001039,6
550896301001038,6
550896301001027,6
550896301001005,6
550896301001030,6
550896301001033,6
550896301001001,6
550896301001018,6
550896301001007,6
550896301001021,6
550896301001025,6
550896301001003,6
550896301001004,6
550896301001010,6
550896301001040,6
550896301001008,6
550896301001034,6
550896301002002,6
550896301002003,6
550896301002006,6
550896301002008,6
550896301002012,6
550896301002010,6
550896301002014,6
550896301002016,6
550896301002011,6
550896301002015,6
550896301002018,6
550896301002021,6
550896301002017,6
550896302014015,6
550896301002005,6
550896301002019,6
550896301002000,6
550896301002001,6
550896301002020,6
550896301002007,6
550896301002013,6
550896301002009,6
550896301002004,6
550896302022016,5
550896302022010,5
550896302022002,5
550896302022005,5
550896302022004,5
550896302022009,5
550896302022008,5
550896302022017,5
550896302022003,5
550896302022019,5
550896302022021,5
550896302022000,5
550896302022012,5
550896302022013,5
550896302022001,5
550896302022007,5
550896302022022,5
550896302022015,5
550896302022011,5
550896302022020,5
550896302022014,5
550896302022018,5
550896302022006,5
550896302021001,2
550896302021021,2
550896302021020,2
550896302021027,2
550896302021005,2
550896302021003,2
550896302021000,2
550896302021006,2
550896302021024,2
550896302021019,2
550896302021023,2
550896302021025,2
550896302021008,2
550896302021002,2
550896302021009,2
550896302021004,2
550896302021018,2
550896302021014,2
550896302021007,2
550896302021013,2
550896302021011,2
550896302021028,2
550896302021012,2
550896302021022,2
550896302021017,2
550896302021016,2
550896302021026,2
550896302021015,2
550896302021010,2
550896402011013,5
550896402011011,5
550896402012012,5
550896402011001,5
550896402011014,5
550896402011005,5
550896402011027,5
550896402011026,5
550896402012000,5
550896402011025,5
550896402011006,5
550896402011024,5
550896402011012,5
550896402011029,5
550896402011009,5
550896402011021,5
550896402012017,5
550896402012016,5
550896402011010,5
550896402011017,5
550896402012008,5
550896402011030,5
550896402012006,5
550896402011023,5
550896402011028,5
550896402011019,5
550896402012011,5
550896402012001,5
550896402012010,5
550896402012005,5
550896402011022,5
550896402011018,5
550896402012003,5
550896402011007,5
550896402011031,5
550896402012009,5
550896402011000,5
550896402011020,5
550896302023048,5
550896402011004,5
550896402011015,5
550896402011016,5
550896402011003,5
550896402011008,5
550896402012007,5
550896402011002,5
550896402012002,5
550896402012004,5
550896302023039,4
550896302023019,4
550896302023014,4
550896302023032,4
550896302023010,4
550896302023033,4
550896302023005,4
550896302023013,4
550896302023001,4
550896302023045,4
550896302023000,4
550896302023043,4
550896302023016,4
550896302023035,4
550896302023017,4
550896302023037,4
550896302023046,4
550896302023047,4
550896302023004,4
550896302023044,4
550896302023007,4
550896302023034,4
550896302023022,4
550896302023003,4
550896302023038,4
550896302023008,4
550896302023027,4
550896302023040,4
550896302023015,4
550896302023041,4
550896302023012,4
550896302023020,4
550896302023024,4
550896302023036,4
550896302023009,4
550896302023021,4
550896302023002,4
550896302023011,4
550896302023042,4
550896302023018,4
550896302023031,4
550896302023026,4
550896302023030,4
550896302023006,4
550896302023029,4
550896302023028,4
550896302023023,4
550896302023025,4
550896603031003,4
550896603031015,4
550896603031002,4
550896603031012,4
550896603031009,4
550896603031013,4
550896603031000,4
550896603031001,4
550896603031010,4
550896603031019,4
550896603031011,4
550896603031008,4
550896603031018,4
550896603031004,4
550896603031020,4
550896603031007,4
550896603031014,4
550896603031016,4
550896603031017,4
550896603031006,4
550896603031005,4
550896501022014,4
550896501022027,4
550896501022006,4
550896501022034,4
550896501022030,4
550896501022021,4
550896501022010,4
550896501022003,4
550896501022011,4
550896501022012,4
550896501022019,4
